drugbank_id	entrez_gene	affinity_nM	n_pairs
DB01795	762	8595.27412967464	1
DB01795	765	820000	1
DB01795	766	8300.00000000001	1
DB01795	768	120000	1
DB01795	771	8e+05	1
DB01795	10434	14800	1
DB01795	11313	25100	1
DB01795	23632	92000	1
DB01795	255738	470000	1
DB01796	390245	5000001	1
DB01803	43	439541.62	1
DB01809	1432	1673.32005306815	1
DB01809	1445	640	1
DB01809	1956	200	1
DB01809	2534	6	1
DB01809	3717	50001	1
DB01809	3791	1600	1
DB01809	3932	63.1	1
DB01809	6714	170	1
DB01809	7010	7000	1
DB01809	7535	100001	1
DB01809	8767	26	1
DB01809	10769	20001	1
DB01812	1103	1.8e+12	1
DB01812	5028	14900	1
DB01816	2629	1161.89500386223	1
DB01816	23193	4743.41807139113	1
DB01819	5184	50.4975246918104	1
DB01819	6578	1.3e+07	1
DB01820	5770	833.100234065505	1
DB01821	4842	130	1
DB01823	5834	3000	3
DB01823	5836	4200	1
DB01823	5837	6908.91517222779	1
DB01830	6714	300	1
DB01833	4843	220000	1
DB01836	2159	33	1
DB01843	5834	146000	1
DB01843	5837	144544	1
DB01845	1544	3700000	1
DB01851	6580	29600	1
DB01851	6582	120000	1
DB01852	43	92800	1
DB01852	196	28	1
DB01852	231	10000	1
DB01852	240	2700	1
DB01852	331	100001	1
DB01852	367	9700	1
DB01852	1432	18400	1
DB01852	1543	750	1
DB01852	1544	716	1
DB01852	1545	43	1
DB01852	1559	6000	1
DB01852	1803	132000	1
DB01852	2101	9639.99999999999	1
DB01852	2322	2320	1
DB01852	2739	20600	1
DB01852	3292	1050	1
DB01852	3294	360	1
DB01852	4363	2400	1
DB01852	4759	230000	1
DB01852	5243	6761	1
DB01852	5292	1293.98608956975	1
DB01852	5550	200001	1
DB01852	5602	19100	1
DB01852	5743	100001	1
DB01852	7498	1060	1
DB01852	9429	5398.14783050631	1
DB01852	50507	1200	1
DB01852	58190	9932.99999999999	1
DB01858	1508	501	1
DB01858	1513	0.830999398315065	1
DB01858	1514	330	1
DB01858	1520	5.2	1
DB01860	5024	47.3	1
DB01863	3710	2.9	1
DB01864	4986	0.0048	1
DB01866	6714	24903011.8660374	1
DB01877	4312	212	1
DB01877	4313	5	1
DB01877	4314	19	1
DB01877	4316	3393	1
DB01877	4322	3	1
DB01878	43	100001	1
DB01878	1066	100001	1
DB01878	1508	288800	1
DB01878	8824	100001	1
DB01880	231	32000	1
DB01880	240	20432.8167417026	1
DB01880	759	2380	1
DB01880	760	1610	1
DB01880	761	10000	1
DB01880	762	10100	1
DB01880	763	6490	1
DB01880	765	7329.99999999999	1
DB01880	766	6420	1
DB01880	768	7869.99999999999	1
DB01880	771	9060	1
DB01880	1845	100001	1
DB01880	1956	4e+05	1
DB01880	3320	50000	1
DB01880	3373	2000001	1
DB01880	4312	239	1
DB01880	4313	24	1
DB01880	4318	14.4913767461894	1
DB01880	5742	400001	1
DB01880	5743	129700	1
DB01880	5770	3060	1
DB01880	5778	100001	1
DB01880	11238	9080.00000000001	1
DB01880	23632	8709.99999999999	1
DB01884	1803	470	2
DB01884	29952	153000	2
DB01884	54878	5200	1
DB01884	91039	11300	1
DB01885	2629	30000	1
DB01900	43	161.152102065099	1
DB01905	2147	16449.9240119826	2
DB01905	2159	6066.30035524125	2
DB01905	5327	63000	1
DB01905	5328	3600	1
DB01905	5340	25000	1
DB01905	5644	6500	2
DB01910	5110	76954.5320302841	2
DB01910	10919	509000	1
DB01910	79813	513000	1
DB01910	80854	2500	1
DB01912	1234	25059.3595289265	1
DB01912	2516	5395.09962836647	1
DB01912	6095	7101.79695570073	1
DB01924	3065	12368.2155104708	1
DB01924	3066	7910	1
DB01924	4314	7e+06	1
DB01924	8841	7830	1
DB01924	9734	33331	1
DB01924	9759	33331	1
DB01924	10013	115	1
DB01924	10014	33331	1
DB01924	51564	15600	1
DB01928	43	14.5647531512197	3
DB01933	1956	17	1
DB01933	5170	5.47722557505166	1
DB01933	6714	600	1
DB01933	11200	10	1
DB01935	1636	999999999.999999	1
DB01935	9718	10001	1
DB01941	5914	2062.7045353128	1
DB01941	5915	9901	1
DB01941	5916	9950.37687728461	1
DB01941	6256	3	1
DB01941	6257	23.7170824512628	1
DB01941	6258	12	1
DB01942	759	1040000	1
DB01942	760	2.4e+07	1
DB01942	762	1250000	1
DB01942	763	9969999.99999999	1
DB01942	768	1220000	1
DB01946	5170	1000	1
DB01946	5292	12	1
DB01947	6714	168686.53306035	1
DB01948	1432	0.74	1
DB01950	1017	100000.49999875	1
DB01950	1020	1e+05	1
DB01950	1454	100000001	1
DB01950	2931	69999.9999999999	1
DB01950	2932	103.598302521841	1
DB01950	6790	100000001	1
DB01950	8851	100001	1
DB01950	102800317	100000001	1
DB01951	2280	0.825481812223657	2
DB01951	2288	100001	1
DB01951	2475	20893	1
DB01953	1432	35000	1
DB01954	5138	200001	1
DB01954	5141	708.999450280501	3
DB01954	5142	218.970717557753	2
DB01954	5143	3690	2
DB01954	5144	515.149672147473	2
DB01954	5151	56570.4516598551	1
DB01954	5152	16001	1
DB01954	5153	200001	1
DB01954	7124	12000	1
DB01954	8622	16001	1
DB01954	8654	200001	1
DB01954	10846	16001	1
DB01954	27115	200001	1
DB01956	206358	7799999.99999999	1
DB01958	1719	2000	1
DB01961	6035	103000	1
DB01962	3932	4e+05	1
DB01963	759	11400	1
DB01963	760	17900	1
DB01964	760	0.16	1
DB01972	4860	1500000	1
DB01977	2147	5626.63502099804	1
DB01977	3816	2500	1
DB01977	3818	2500	1
DB01977	5327	31849.882506247	1
DB01977	5328	758.049110818982	1
DB01977	5340	1962.38157434675	1
DB01977	5644	327.490457876256	1
DB01979	3956	10000001	1
DB01979	3957	10000001	2
DB01979	3958	4400000	2
DB01979	3963	4800000	1
DB01979	3964	5300000	1
DB01979	3965	3300000	1
DB01979	5834	24700000	1
DB01979	653499	4800000	1
DB01980	1445	3200	1
DB01992	1103	75000	1
DB01992	2033	45940	1
DB01992	8850	41910	1
DB01992	10524	82270.0000000001	1
DB02000	3065	64000	1
DB02000	3066	65000	1
DB02000	8841	260000	1
DB02000	9734	2000001	1
DB02000	9759	2000001	1
DB02000	10013	240000	1
DB02000	10014	2000001	1
DB02000	23408	100001	1
DB02000	51564	2000001	1
DB02001	1719	69999.9999999999	1
DB02003	1230	125946.258539109	1
DB02003	1234	81684.4959585354	1
DB02003	54681	34200	1
DB02004	1803	0.1	1
DB02007	3482	10001	2
DB02007	4074	23000	1
DB02007	6578	3.1e+07	1
DB02008	5105	2110	1
DB02010	25	87.3154898077436	3
DB02010	27	124.633593687395	2
DB02010	90	470	3
DB02010	91	680	3
DB02010	92	9434.45281932132	1
DB02010	93	4600	2
DB02010	94	10001	1
DB02010	207	20	3
DB02010	208	6.5	3
DB02010	238	8.48528137423857	2
DB02010	558	6.8	2
DB02010	640	15	2
DB02010	657	3700	3
DB02010	658	170	1
DB02010	659	4796.07130889439	1
DB02010	660	227.978504180478	2
DB02010	673	10001	1
DB02010	695	315.185076423309	2
DB02010	780	19	1
DB02010	814	41	2
DB02010	815	160	1
DB02010	816	1300	1
DB02010	818	0.532801118383305	1
DB02010	983	3.3	2
DB02010	984	10001	1
DB02010	1017	7.34897945013962	2
DB02010	1018	30	2
DB02010	1019	31.6227766016838	1
DB02010	1020	85.6346498439328	2
DB02010	1021	116	1
DB02010	1022	45	2
DB02010	1024	510	2
DB02010	1025	100	2
DB02010	1111	0.5	3
DB02010	1147	39	1
DB02010	1195	30.238105197477	1
DB02010	1196	9.30971351851996	1
DB02010	1198	1425.77263937378	2
DB02010	1263	910	2
DB02010	1432	10001	1
DB02010	1436	12	2
DB02010	1445	363.211997378409	2
DB02010	1452	970	1
DB02010	1454	154.347027610013	2
DB02010	1455	947.921587276045	2
DB02010	1456	10001	1
DB02010	1457	183.956516601071	2
DB02010	1459	38.6652298583624	2
DB02010	1612	1.4	1
DB02010	1613	6.22332977288478	2
DB02010	1760	3.5	2
DB02010	1859	4	1
DB02010	1956	70	3
DB02010	1969	1078.02106748583	2
DB02010	2011	0.365930571002297	1
DB02010	2042	34.2265721468525	2
DB02010	2043	390.85719848068	2
DB02010	2044	110.623184559565	1
DB02010	2045	649.396678837537	2
DB02010	2046	221.246369119131	2
DB02010	2048	2100	2
DB02010	2049	10001	1
DB02010	2050	4690.65027474869	1
DB02010	2051	210	1
DB02010	2064	1378.47379372986	1
DB02010	2065	10001	1
DB02010	2066	770	2
DB02010	2081	21	1
DB02010	2185	3.5	1
DB02010	2241	25.8532162803826	2
DB02010	2242	23	2
DB02010	2260	78.6222418262669	1
DB02010	2263	116.960709528515	1
DB02010	2264	250	1
DB02010	2268	20.5434335909095	2
DB02010	2321	150	2
DB02010	2322	2.04462213004134	1
DB02010	2324	28.966270733911	1
DB02010	2444	80.7481891813093	2
DB02010	2475	10001	1
DB02010	2534	38.1533507658337	1
DB02010	2868	37	1
DB02010	2872	18.5256522639153	1
DB02010	2931	140	2
DB02010	2932	69	2
DB02010	3055	16.868653306035	2
DB02010	3480	194.935886896179	3
DB02010	3551	31	2
DB02010	3643	110	1
DB02010	3645	81	2
DB02010	3654	40	1
DB02010	3702	2.2	3
DB02010	3717	2	3
DB02010	3718	10.9544511501033	2
DB02010	3735	9	1
DB02010	3791	14	3
DB02010	3932	1.3	3
DB02010	3984	541.72289225688	2
DB02010	3985	9200.00000000001	1
DB02010	4058	37	1
DB02010	4067	69.520532897729	2
DB02010	4117	2600	1
DB02010	4139	4	2
DB02010	4140	3	1
DB02010	4145	260	1
DB02010	4214	350	1
DB02010	4215	2800	1
DB02010	4217	112.419027848419	2
DB02010	4233	160.101222263107	3
DB02010	4293	10	1
DB02010	4294	52	2
DB02010	4296	20	2
DB02010	4593	86	2
DB02010	4638	10	2
DB02010	4750	860	2
DB02010	4751	746.651741127384	3
DB02010	4752	10001	1
DB02010	4914	3.1748021039364	1
DB02010	4915	3.8	1
DB02010	4916	17	1
DB02010	4921	42	1
DB02010	5058	0.866150251190588	2
DB02010	5062	3.1	2
DB02010	5063	2.93198830668091	1
DB02010	5127	24.3288079822936	2
DB02010	5128	96	1
DB02010	5129	270	2
DB02010	5156	10	2
DB02010	5159	2.060485636596	2
DB02010	5170	1.7	3
DB02010	5218	160	1
DB02010	5260	0.595569212598216	2
DB02010	5261	0.269619949977585	2
DB02010	5287	10001	1
DB02010	5288	430	1
DB02010	5290	7647.94590784698	1
DB02010	5291	10001	1
DB02010	5292	1.4	3
DB02010	5293	10001	1
DB02010	5294	1800	1
DB02010	5298	460	1
DB02010	5347	190	4
DB02010	5562	4.97601849470833	1
DB02010	5563	12	2
DB02010	5566	19	2
DB02010	5567	29	2
DB02010	5578	21.8228145753848	1
DB02010	5579	20.9880851015871	2
DB02010	5580	1.5	3
DB02010	5581	0.25	3
DB02010	5582	32.5883414736007	2
DB02010	5583	5	2
DB02010	5584	26	1
DB02010	5585	1	2
DB02010	5586	2.5	2
DB02010	5587	27	3
DB02010	5588	8.5	2
DB02010	5590	1086.95628997537	2
DB02010	5593	16	2
DB02010	5594	1380	3
DB02010	5595	1310	3
DB02010	5596	10001	1
DB02010	5597	5568.04274408881	1
DB02010	5598	1600	2
DB02010	5599	293.055292092467	1
DB02010	5600	10001	1
DB02010	5601	2155.22443170521	1
DB02010	5602	160.234032512989	1
DB02010	5603	240	1
DB02010	5604	21	2
DB02010	5605	28	2
DB02010	5606	5	2
DB02010	5607	2.9	1
DB02010	5608	3.4	2
DB02010	5609	30	1
DB02010	5610	360	2
DB02010	5613	13	2
DB02010	5747	65.3064816306776	3
DB02010	5753	1250	3
DB02010	5871	8.8	1
DB02010	5894	10001	1
DB02010	5979	17.7948848064337	2
DB02010	6011	0.97	1
DB02010	6093	0.28	1
DB02010	6098	30	2
DB02010	6195	0.5	3
DB02010	6196	30.9925594569392	2
DB02010	6197	0.5	3
DB02010	6198	1.3	1
DB02010	6300	54.5459030266155	1
DB02010	6416	70	2
DB02010	6714	4.12844529442493	3
DB02010	6725	740	2
DB02010	6732	5.5	2
DB02010	6787	10001	1
DB02010	6788	0.18	2
DB02010	6789	0.193276505956309	2
DB02010	6790	5.45136177849642	2
DB02010	6792	340	1
DB02010	6793	0.034501785246833	1
DB02010	6794	61	2
DB02010	6795	17.9866155644749	1
DB02010	6850	11.1118073637774	3
DB02010	6885	67	1
DB02010	7006	1300	2
DB02010	7010	167.554374564801	1
DB02010	7015	6587.70161543409	1
DB02010	7016	320	2
DB02010	7046	2000	2
DB02010	7048	10001	1
DB02010	7075	65	2
DB02010	7272	71.9261073183983	2
DB02010	7294	230	2
DB02010	7297	213.425307563747	1
DB02010	7301	280	2
DB02010	7444	10001	1
DB02010	7465	1600	2
DB02010	7494	430	1
DB02010	7525	50.9801281032075	2
DB02010	7535	8.6	2
DB02010	7786	1500	1
DB02010	8394	43	2
DB02010	8396	77	2
DB02010	8428	120	2
DB02010	8445	250	1
DB02010	8476	57	1
DB02010	8536	27.9650925535847	2
DB02010	8550	1643.24982884527	1
DB02010	8569	170	1
DB02010	8573	19	1
DB02010	8576	244.297585493542	1
DB02010	8621	70	1
DB02010	8711	2.5	1
DB02010	8737	10001	1
DB02010	8767	5166.45067891176	2
DB02010	8780	76	2
DB02010	8814	330	1
DB02010	8899	220	1
DB02010	8999	510	1
DB02010	9020	2300	1
DB02010	9024	3.5	2
DB02010	9064	260	1
DB02010	9088	10001	1
DB02010	9113	42	2
DB02010	9149	28	2
DB02010	9201	110	2
DB02010	9212	8	1
DB02010	9252	122.817914314675	2
DB02010	9261	880	2
DB02010	9262	22.5495205591909	2
DB02010	9263	14000	1
DB02010	9290	3180.329	1
DB02010	9344	12	1
DB02010	9448	24	1
DB02010	9578	42	2
DB02010	9641	5.1	2
DB02010	9748	0.0225848646931447	2
DB02010	9833	33	2
DB02010	9874	27	2
DB02010	9891	4.4	3
DB02010	9943	440	1
DB02010	10000	10	3
DB02010	10114	75	1
DB02010	10188	16.3266204076694	1
DB02010	10298	6.82218819084357	2
DB02010	10454	35	1
DB02010	10461	6.4	1
DB02010	10494	110	2
DB02010	10645	160	1
DB02010	10733	0.763274765671431	1
DB02010	10746	2.4	1
DB02010	10769	150	2
DB02010	10783	10001	2
DB02010	11011	16	1
DB02010	11040	2.43513138304486	2
DB02010	11113	340	2
DB02010	11183	20.347268658085	1
DB02010	11184	4.3	2
DB02010	11200	16.2480768092719	2
DB02010	11329	56	1
DB02010	22858	16	1
DB02010	22983	150	1
DB02010	23012	39.2285506291754	2
DB02010	23043	5.09857707323666	2
DB02010	23097	190	2
DB02010	23235	1.1	2
DB02010	23387	0.46	1
DB02010	23396	2700	1
DB02010	23604	1.97296965946438	2
DB02010	23678	3.4	1
DB02010	23683	18	2
DB02010	25778	11	1
DB02010	25989	1.2	1
DB02010	26524	17	1
DB02010	27102	10001	1
DB02010	27148	5068.14697820183	1
DB02010	27330	243.721152139079	2
DB02010	27347	130	1
DB02010	28996	190	1
DB02010	29110	0.89	1
DB02010	30811	620	1
DB02010	50488	0.49	1
DB02010	51086	1e+06	1
DB02010	51135	1.7	1
DB02010	51265	5100	1
DB02010	51347	0.22	1
DB02010	51701	220	2
DB02010	51765	140	2
DB02010	51776	10001	1
DB02010	53904	500	2
DB02010	53944	5916.37557969404	1
DB02010	54861	90	1
DB02010	55351	98	2
DB02010	55561	37000	1
DB02010	55589	4.87744737951654	1
DB02010	55781	390	1
DB02010	56924	0.506527739687762	2
DB02010	56997	10001	1
DB02010	57118	1.34257468891731	2
DB02010	57144	1.62865056995694	2
DB02010	57172	30.3792592829338	2
DB02010	57396	11.1398132006707	2
DB02010	57551	0.45	1
DB02010	57787	5.4	1
DB02010	65061	260	1
DB02010	65975	1.8	2
DB02010	79837	10001	1
DB02010	79934	10001	1
DB02010	80122	0.86	1
DB02010	81788	0.086	2
DB02010	83732	130	2
DB02010	83942	24	2
DB02010	84254	0.0423675228930203	2
DB02010	84446	26000	1
DB02010	85366	74.2478903669633	2
DB02010	85443	17	2
DB02010	91754	4008.04630339745	1
DB02010	91807	140	2
DB02010	120892	1.09954536059228	1
DB02010	122011	250	1
DB02010	131890	0.86	1
DB02010	140609	4500	2
DB02010	140803	10001	1
DB02010	140901	140	1
DB02010	147746	390	1
DB02010	150094	2.2	2
DB02010	166614	73	1
DB02010	167359	140	1
DB02010	202374	13	1
DB02010	225689	35	2
DB02010	255239	270	2
DB02010	282974	310	1
DB02010	285220	272.271643270892	1
DB02010	340156	470	2
DB02010	341676	810	2
DB02010	388228	3.2	1
DB02010	389840	2.5	1
DB02010	415116	0.51	1
DB02010	440275	16000	1
DB02010	494551	10001	1
DB02010	100130827	25	1
DB02010	100526835	1e+06	1
DB02010	100533105	3.4	1
DB02010	102724428	2.2	2
DB02010	102800317	154.347027610013	2
DB02011	5009	137.506886707414	1
DB02013	759	1200	1
DB02013	760	1506242.21127746	1
DB02013	762	65100000	1
DB02013	763	3e+05	1
DB02013	766	1410000	1
DB02013	768	5000	1
DB02014	5770	6747.40469156142	1
DB02014	5771	164000	1
DB02016	4047	19.7625640754706	1
DB02018	716	13000	1
DB02018	2147	4000	1
DB02018	5340	13000	1
DB02018	5644	10000	1
DB02020	231	35165.2748588196	1
DB02021	231	17.2980631647533	4
DB02021	10327	1200	1
DB02026	471	30001	1
DB02026	1719	220	2
DB02026	2618	30001	1
DB02026	7298	200001	2
DB02032	1636	23	3
DB02032	1889	10001	1
DB02032	2147	48	1
DB02032	4048	2139.97496113016	1
DB02032	4311	830000	1
DB02032	5972	1.7	1
DB02032	9718	100001	1
DB02034	4125	215.443469003188	1
DB02044	4842	2000	2
DB02044	4843	140	2
DB02044	4846	75000	2
DB02047	5743	21	1
DB02049	4312	70	1
DB02054	18	5000001	1
DB02054	759	8790	1
DB02054	760	8629.99999999999	1
DB02054	10039	2001	1
DB02054	206358	1.2e+07	1
DB02056	6578	38	1
DB02057	2346	10000001	1
DB02057	2890	22	2
DB02057	2891	17	2
DB02057	2892	20.6	2
DB02057	2893	40	2
DB02057	2897	740	2
DB02057	2898	100001	2
DB02057	2901	2144	1
DB02057	6505	1000001	1
DB02057	6506	1000001	1
DB02057	6507	1000001	1
DB02061	3956	420000	1
DB02061	3958	110000	1
DB02061	3963	110000	1
DB02061	3964	62000.0000000001	1
DB02061	3965	23000	1
DB02061	653499	110000	1
DB02062	290	2.9	3
DB02062	4311	1.2	3
DB02068	6564	17400000	1
DB02070	8942	4280	1
DB02071	4312	143	1
DB02071	4318	5.28840463202608	1
DB02071	4322	10.4610114410888	1
DB02071	6868	375.728291328986	1
DB02072	5770	8308.81531868413	1
DB02072	5786	1e+05	1
DB02074	1610	462045.452309618	1
DB02074	8528	10000001	1
DB02074	63826	10000001	1
DB02077	4842	100	2
DB02090	4312	51	1
DB02090	4314	104	1
DB02091	1017	6500	1
DB02095	43	100001	1
DB02095	1066	100001	1
DB02095	4128	12968.1925116065	1
DB02095	4129	1366.10409199591	1
DB02095	7052	250001	1
DB02095	7276	50001	1
DB02095	8824	100001	1
DB02096	100	58999.9999999999	1
DB02097	978	190000	1
DB02097	7084	1000001	1
DB02097	8202	7533	1
DB02097	8648	25587	1
DB02100	3956	10000001	1
DB02100	3957	10000001	2
DB02100	3958	4400000	2
DB02100	3963	4800000	1
DB02100	3964	5300000	1
DB02100	3965	3300000	1
DB02100	5834	24700000	1
DB02100	653499	4800000	1
DB02101	231	17.2980631647533	4
DB02101	10327	1200	1
DB02104	1719	3.32415402771893	1
DB02109	159	3500	1
DB02111	3939	54000	1
DB02111	3945	54000	1
DB02112	2147	40	1
DB02112	2159	1.6	1
DB02112	5644	40	1
DB02113	3359	100001	1
DB02115	217	56.5685424949238	1
DB02116	983	6000	1
DB02116	1017	1244.79558702725	1
DB02116	1019	4483.32477074771	1
DB02116	1020	3000	1
DB02116	1432	100001	1
DB02116	5594	7000	1
DB02116	5595	27386.1278752583	1
DB02120	6476	53000	1
DB02120	8972	184390.889145858	1
DB02130	7172	478630.09	1
DB02131	124	7000	1
DB02131	125	1700	1
DB02131	126	410	1
DB02131	127	40000	1
DB02131	131	1e+05	1
DB02132	231	43.1925919574179	1
DB02132	10327	9899.99999999999	1
DB02134	9615	1960	1
DB02139	4047	29	1
DB02141	4842	16	1
DB02152	3791	19	2
DB02152	4638	18.4390889145858	3
DB02152	4914	1.93097876921126	2
DB02152	5292	150	1
DB02152	10645	1.8	1
DB02153	147	10001	1
DB02153	150	10001	1
DB02153	151	10001	1
DB02153	152	10001	1
DB02153	553	10001	1
DB02153	1128	10001	1
DB02153	1129	10001	1
DB02153	1131	10001	1
DB02153	1132	10001	1
DB02153	1135	10001	1
DB02153	1812	10001	1
DB02153	1816	10001	1
DB02153	3269	10001	1
DB02153	3274	10001	1
DB02153	3350	10001	1
DB02153	3351	10001	1
DB02153	3352	10001	1
DB02153	3362	10001	1
DB02153	5021	10001	1
DB02153	6530	10001	1
DB02153	6531	10001	1
DB02153	6532	10001	1
DB02153	59340	10001	1
DB02166	43	3579.19199850042	1
DB02169	5495	126	1
DB02169	5501	369.722522936987	1
DB02169	5515	7	1
DB02169	5525	0.07	1
DB02169	5770	23.7513714368259	1
DB02172	178	9800.00000000001	2
DB02172	2517	910000	1
DB02172	2548	3e+05	1
DB02172	2629	200	1
DB02172	2717	500	1
DB02172	57733	3e+05	1
DB02175	760	1620000	1
DB02175	762	2800	1
DB02175	763	6e+06	1
DB02175	768	1270000	1
DB02175	1610	10000001	1
DB02175	8528	1355000	1
DB02175	63826	24900	1
DB02176	759	10800	1
DB02176	760	130000	1
DB02176	762	550000	1
DB02176	763	25900000	1
DB02176	768	150000001	1
DB02176	2867	120000	1
DB02181	1977	400001	1
DB02187	6462	3.1	1
DB02189	5024	406	1
DB02197	1017	1.41421356237309	1
DB02197	3480	1260	1
DB02198	5770	7.7e+07	1
DB02201	760	1620000	1
DB02201	762	2800	1
DB02201	763	6e+06	1
DB02201	768	1270000	1
DB02201	1610	10000001	1
DB02201	8528	1355000	1
DB02201	63826	24900	1
DB02205	2597	54954.09	1
DB02211	4128	4900	1
DB02211	4129	600	1
DB02216	3832	63000.9999999999	1
DB02220	760	0.1	2
DB02232	759	4003000	1
DB02232	760	9902.49905358789	1
DB02232	761	13000	1
DB02232	762	10900	1
DB02232	763	55100	1
DB02232	765	606000	1
DB02232	766	714000	1
DB02232	768	115000	1
DB02232	771	8900	1
DB02232	11238	4200	1
DB02232	23632	48900	1
DB02234	4842	29	1
DB02234	4843	160	1
DB02234	4846	1300	1
DB02239	6565	230000	1
DB02255	102	46.1551730578491	1
DB02255	4312	2	1
DB02255	4313	0.471487009365051	3
DB02255	4314	34.5832329315812	1
DB02255	4316	33	1
DB02255	4317	0.424264068711929	3
DB02255	4321	5.41831463239762	1
DB02255	4322	5.2	1
DB02255	4323	4.89934729286279	1
DB02255	4324	6	1
DB02255	4325	8	1
DB02255	6868	9.9121138007995	1
DB02255	8038	5.93	1
DB02255	8754	7.50333259292163	1
DB02255	56547	17	1
DB02261	5724	0.15	1
DB02263	6578	1.5e+07	1
DB02266	231	1e+05	1
DB02266	367	50001	1
DB02266	1109	100001	1
DB02266	1645	2640	1
DB02266	1646	1077.86826653353	1
DB02266	4353	1800	1
DB02266	5742	2586.50343127551	1
DB02266	5743	143.839326962956	2
DB02266	7276	2900	1
DB02266	8644	203.319596551762	1
DB02269	2159	82	1
DB02277	1432	1167.4283411177	1
DB02279	5770	2700000	1
DB02280	331	1e+05	1
DB02280	5770	4900000	2
DB02280	5778	100001	2
DB02282	136	10676.1416251378	1
DB02282	1312	5400001	1
DB02282	2194	1500000	1
DB02282	11185	7e+05	1
DB02287	2147	3499.28549552264	2
DB02287	2159	1833.13129086604	2
DB02287	5327	75000	1
DB02287	5328	5500	1
DB02287	5340	46000	1
DB02287	5644	17000	2
DB02288	2147	2600	2
DB02288	2159	440	2
DB02288	5327	2400	1
DB02288	5328	280	1
DB02288	5340	3200	1
DB02288	5644	2700	2
DB02292	412	67.5549439175834	1
DB02292	759	3450	1
DB02292	760	45	1
DB02292	761	7e+05	1
DB02292	762	24	1
DB02292	763	765	1
DB02292	765	653	1
DB02292	766	23	1
DB02292	768	34	1
DB02292	771	12	1
DB02292	1588	300	1
DB02292	11238	720	1
DB02292	23632	755	1
DB02297	1017	350000	1
DB02300	7421	0.31	1
DB02312	3482	10001	2
DB02312	4074	23000	1
DB02312	6578	3.1e+07	1
DB02320	5834	31747.0157317741	1
DB02320	5837	31623	1
DB02323	3292	3	1
DB02329	3290	321.292367732185	1
DB02329	10599	1070	1
DB02329	28234	1480	1
DB02335	4842	410	1
DB02335	4843	900	1
DB02335	4846	1100	1
DB02336	6714	2000	1
DB02337	635	280	1
DB02339	4047	614.524930669634	1
DB02341	1991	23.2079441680639	3
DB02342	6462	0.832	1
DB02350	4312	0.8	1
DB02350	4313	2.7	1
DB02350	4314	0.703988636271922	1
DB02350	4316	30	2
DB02350	4317	1.4	1
DB02350	4318	1.9	1
DB02350	4322	0.9	1
DB02352	598	691800	1
DB02352	1432	360555.127546399	1
DB02352	4048	436637.149129572	1
DB02354	2147	780	1
DB02354	2155	40001	1
DB02354	2159	40	1
DB02354	2160	4100	1
DB02354	5327	50001	1
DB02354	5340	9200.00000000001	1
DB02360	55	6000	1
DB02360	1511	4100	1
DB02362	18	1000001	1
DB02362	759	8400	1
DB02362	760	8130.00000000001	1
DB02362	7172	2884031.5	1
DB02362	7915	1000001	1
DB02365	1230	76668.3029680453	1
DB02365	1234	51539.2293306759	1
DB02365	8811	42001	1
DB02367	4312	1300	1
DB02367	4313	0.8	1
DB02367	4314	16	1
DB02367	4316	3900	1
DB02367	4322	0.7	1
DB02369	9453	240000	1
DB02375	43	37800	1
DB02375	231	29000	1
DB02375	249	33200	1
DB02375	276	30200	1
DB02375	277	30200	1
DB02375	278	30200	1
DB02375	952	24800	1
DB02375	1432	1640	1
DB02375	1543	370	1
