drugbank_id	bindingdb_id	uniprot	entrez_gene	measure	affinity_nM	n_measures	sources	pubmeds
DB00530	5446	Q92918	11184	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q96BR1	23678	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q96BR1	100533105	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q96D53	79934	Kd	25000	3	ChEMBL,PubChem	22037378,18183025
DB00530	5446	Q96L34	57787	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q96NX5	57172	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q96Q40	65061	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q96SB4	6732	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q99640	9088	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q99683	4217	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q99755	8394	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q99759	4215	Kd	2300	1	ChEMBL	22037378
DB00530	5446	Q9BQI3	27102	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9BRS2	83732	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9BUB5	8569	Kd	690	2	ChEMBL	22037378,18183025
DB00530	5446	Q9BVS4	55781	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9BWU1	23097	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9BX84	140803	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9BXA7	83942	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9BYT3	65975	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9C098	85443	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9H093	81788	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9H0K1	23235	Kd	5099.27446	2	ChEMBL	22037378,18183025
DB00530	5446	Q9H1R3	85366	Kd	9700	3	ChEMBL,PubChem	22037378,18183025
DB00530	5446	Q9H2G2	9748	Kd	209.69022	4	ChEMBL,PubChem	15711537,22037378,18183025
DB00530	5446	Q9H2K8	51347	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9H2X6	28996	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9H3Y6	6725	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9H422	10114	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9H4B4	1263	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9HAZ1	57396	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9HBH9	2872	Kd	2519.92609	3	ChEMBL	15711537,22037378,18183025
DB00530	5446	Q9HC98	10783	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9HCP0	53944	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9NPD5	28234	Ki	41000	1	ChEMBL	22541068
DB00530	5446	Q9NQU5	56924	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9NRH2	54861	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9NRM7	26524	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9NRP7	27148	Kd	6633.58123	2	ChEMBL	22037378,18183025
DB00530	5446	Q9NSY1	55589	Kd	1373.65709	3	ChEMBL	15711537,22037378,18183025
DB00530	5446	Q9NWZ3	51135	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9NY57	55351	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9NYL2	51776	Kd	10001	1	ChEMBL	18183025
DB00530	5446	Q9NYY3	10769	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9P0L2	4139	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9P1W9	11040	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9P286	57144	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9P289	51765	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UBE8	51701	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UBF8	5298	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9UEW8	27347	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9UF33	285220	Kd	639.68742	4	ChEMBL	15711537,22037378,18077425,18183025
DB00530	5446	Q9UHD2	29110	Kd	3100	1	ChEMBL	22037378
DB00530	5446	Q9UIK4	23604	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UK32	27330	Kd	10001	4	ChEMBL	22037378,18183025
DB00530	5446	Q9UKE5	23043	Kd	6708.53933	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UKI8	9874	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UL54	9344	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9UM73	238	Kd	1200	2	ChEMBL	22037378,18183025
DB00530	5446	Q9UNQ0	9429	IC50	50000	1	ChEMBL	22541068
DB00530	5446	Q9UPZ9	22858	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9UQB9	6795	Kd	600	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y243	10000	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y2H1	23012	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y2H9	22983	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9Y2K2	23387	Kd	10001	1	ChEMBL	22037378
DB00530	5446	Q9Y2U5	10746	Kd	2500	1	ChEMBL	22037378
DB00530	5446	Q9Y463	9149	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y4K4	11183	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y5S2	9578	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y6E0	8428	Kd	10001	2	ChEMBL	22037378,18183025
DB00530	5446	Q9Y6L6	10599	Ki	21000	1	ChEMBL	22541068
DB00530	5446	Q9Y6M4	1456	Kd	10001	2	ChEMBL	22037378,18183025
DB00533	22369	P09917	240	IC50	10001	1	ChEMBL	11859001
DB00533	22369	P23219	5742	IC50	16753.4219	21	ChEMBL	10406640,10465547,10576684,10576685,11128651,12217369,11844666,11859001,12729631,12639552,12643942,14980665,10197970,11906292,14584938,22263894
DB00533	22369	P34913	2053	IC50	1001	1	ChEMBL	21434686
DB00533	22369	P35354	5743	Ki	463.755	6	PDSP Ki	10377455,10411562,11160644
DB00534	26979	P00915	759	Ki	6e+06	11	BindingDB,ChEMBL	19128966,21208801,21377369,21570835,15357993,15454240,15501038,21211980,23072866,23200251,23414807
DB00534	26979	P00918	760	Ki	200000000.07692	13	BindingDB,ChEMBL	19128966,21208801,21377369,21570835,15357993,15454240,15501038,21211980,23072866,23200251,23078755,23414801,23414807
DB00534	26979	P22748	762	Ki	402492.23595	4	BindingDB,ChEMBL	19128966,15357993,15501038,21211980
DB00534	26979	P23280	765	Ki	720000	1	ChEMBL	21208801
DB00534	26979	P35218	763	Ki	1.56e+08	1	ChEMBL	21211980
DB00534	26979	P43166	766	Ki	1840000	1	ChEMBL	16621537
DB00534	26979	Q16790	768	Ki	3.3e+07	2	ChEMBL	15501038,21211980
DB00537	21690	Q12809	3757	Ki	100001	1	ChEMBL	17303420
DB00539	58492	O60240	5346	IC50	1140	1	PubChem	
DB00539	58492	P41235	3172	IC50	7866	1	PubChem	
DB00539	58492	P50406	3362	Ki	4125	1	ChEMBL	22537153
DB00539	58492	Q00G26	440503	IC50	1381	1	PubChem	
DB00540	112777	P08172	1129	Ki	63.79655	2	PDSP Ki	7855217,8100134
DB00540	112777	P08908	3350	Ki	294	1	PDSP Ki	7855217
DB00540	112777	P08913	150	Ki	2030	1	PDSP Ki	7855217
DB00540	112777	P10635	1565	IC50	2445.40385	2	ChEMBL	12502361,15481972
DB00540	112777	P23975	6530	Ki	4.84094	6	PDSP Ki,ChEMBL	9400006,9537821,14744476,10715164
DB00540	112777	P25021	3274	IC50	7000	1	ChEMBL	10447960
DB00540	112777	P28335	3358	Ki	41	1	PDSP Ki	7855217
DB00540	112777	P31645	6532	Ki	53.29175	5	PDSP Ki	9400006,9537821,14744476
DB00540	112777	P35367	3269	Ki	7.27461	2	PDSP Ki	6146381,7855217
DB00540	112777	P50406	3362	Ki	214	1	ChEMBL	22537153
DB00540	112777	Q01959	6531	Ki	1898.24399	3	PDSP Ki	9537821,14744476
DB00541	38872	P51843	190	IC50	328.14772	2	PubChem	
DB00541	38872	Q13285	2516	IC50	13614.12789	4	PubChem	
DB00541	50139772	P08183	5243	Ki	213000	1	ChEMBL	12134945
DB00541	50139772	P33527	4363	IC50	70000	1	ChEMBL	8621644
DB00541	50139772	Q9NPD5	28234	Ki	9800	1	ChEMBL	22541068
DB00541	50139772	Q9Y6L6	10599	Ki	42000	1	ChEMBL	22541068
DB00542	50021153	P12821	1636	IC50	1.7	1	ChEMBL	10669559
DB00543	22870	P08908	3350	Ki	221	1	ChEMBL	22268448
DB00543	22870	P21917	1815	Ki	34	1	ChEMBL	22268448
DB00543	22870	P23975	6530	Ki	16	1	PDSP Ki	9537821
DB00543	22870	P28223	3356	Ki	1.77	1	ChEMBL	22268448
DB00543	22870	P31645	6532	Ki	58	1	PDSP Ki	9537821
DB00543	22870	P34969	3363	Ki	500	1	ChEMBL	12825922
DB00543	22870	P50406	3362	Ki	50	1	PDSP Ki	8522988
DB00543	22870	Q01959	6531	Ki	4310	1	PDSP Ki	9537821
DB00543	22870	Q9H3N8	59340	Ki	5012	1	BindingDB	15947036
DB00545	50313079	P22303	43	IC50	3794.73319	2	ChEMBL	20138518,20627738
DB00546	82439	P08172	1129	Ki	10001	2	PDSP Ki	7855217,8100134
DB00546	82439	P08908	3350	Ki	10001	1	PDSP Ki	7855217
DB00546	82439	P08913	150	Ki	10001	1	PDSP Ki	7855217
DB00546	82439	P28335	3358	Ki	10001	1	PDSP Ki	7855217
DB00546	82439	P35367	3269	Ki	10001	1	PDSP Ki	7855217
DB00549	50009073	O15244	6582	IC50	9700	1	ChEMBL	23241029
DB00549	50009073	P11712	1559	Ki	2500	1	ChEMBL	14761192
DB00549	50009073	P14416	1813	IC50	10001	1	ChEMBL	
DB00549	50009073	P30542	134	IC50	10001	1	ChEMBL	
DB00549	50009073	P35367	3269	IC50	10001	1	ChEMBL	
DB00549	50009073	P35372	4988	IC50	10001	1	ChEMBL	
DB00549	50009073	P47712	5321	IC50	85000	1	ChEMBL	14643356
DB00549	50009073	Q86VL8	146802	IC50	7600	1	ChEMBL	23241029
DB00549	50009073	Q96FL8	55244	IC50	1300	1	ChEMBL	23241029
DB00549	50009073	Q9NS75	57105	Ki	1000	1	PDSP Ki	11093801
DB00549	50009073	Q9Y271	10800	Ki	0.26	1	PDSP Ki	11093801
DB00551	50099857	P00918	760	IC50	47000	2	ChEMBL	16759856,21413808
DB00551	50099857	Q13547	3065	IC50	625000	2	ChEMBL	17555962,17576064
DB00552	22925	P00813	100	Ki	0.00536	4	BindingDB,ChEMBL	12643924,7310814,23084905,6604819
DB00553	50041234	P21397	4128	IC50	85110	1	ChEMBL	16451079
DB00553	50041234	P22303	43	IC50	54000	1	ChEMBL	11374978
DB00554	85245	P08684	1576	IC50	1e+06	1	ChEMBL	19128860
DB00554	85245	P23219	5742	IC50	1300	1	ChEMBL	9083488
DB00554	85245	P35354	5743	Ki	2247.24408	4	PDSP Ki	9626023,10377455,11160644
DB00554	85245	Q4U2R8	9356	IC50	20500	1	ChEMBL	10991954
DB00554	85245	Q8TCC7	9376	Ki	1200000	1	ChEMBL	12130730
DB00554	85245	Q9NSA0	55867	Ki	107800	1	ChEMBL	12063169
DB00555	50031299	P35499	6329	Ki	17000	1	ChEMBL	14998340
DB00555	50031299	Q12809	3757	IC50	229086.77	1	ChEMBL	18262683
DB00555	50031299	Q14524	6331	IC50	62000	1	ChEMBL	18501613
DB00555	50031299	Q99250	6326	IC50	31622.93472	2	ChEMBL	18501613,19394229
DB00555	50031299	Q9Y5Y9	6336	IC50	96000	1	ChEMBL	18501613
DB00557	22875	P35367	3269	Ki	1.41421	2	PDSP Ki	11809864
DB00557	22875	Q9H3N8	59340	Ki	10001	1	BindingDB	15947036
DB00558	50330326	Q8WWR8	129807	IC50	579680.94673	2	ChEMBL	18694948
DB00558	50330326	Q99519	4758	IC50	2713000	1	ChEMBL	18694948
DB00558	50330326	Q9UQ49	10825	IC50	6899.27532	2	ChEMBL	18694948,21036040
DB00558	50330326	Q9Y3R4	4759	Ki	17000	1	ChEMBL	20222714
DB00559	50061101	P24530	1910	Ki	164.92423	2	ChEMBL	9379441,12502366
DB00559	50061101	P25101	1909	Ki	7.2111	2	ChEMBL	9379441,12502366
DB00563	18050	P00374	1719	Ki	0.18354	7	ChEMBL	10360757,7877140,9857098,22946585,17532099
DB00563	18050	P04818	7298	Ki	600	1	ChEMBL	22946585
DB00563	18050	P22102	2618	IC50	20001	1	ChEMBL	3121855
DB00563	18050	P31939	471	IC50	20001	1	ChEMBL	3121855
DB00563	18050	P41440	6573	Ki	3500	1	ChEMBL	10821704
DB00563	18050	Q05932	2356	IC50	3200	1	ChEMBL	8863812
DB00563	18050	Q15788	8648	IC50	35880	1	PubChem	
DB00563	18050	Q9UM07	23569	IC50	10000001	1	ChEMBL	17964793
DB00563	18050	Q9Y6Q9	8202	IC50	35880	1	PubChem	
DB00564	50003659	P08908	3350	Ki	10001	1	PDSP Ki	9686407
DB00564	50003659	P35367	3269	Ki	10001	1	PDSP Ki	6146381
DB00564	50003659	P35499	6329	Ki	52000	1	ChEMBL	14998340
DB00564	50003659	Q12809	3757	IC50	104712.85	1	ChEMBL	21185626
DB00564	50003659	Q15858	6335	IC50	22000	1	ChEMBL	18243692
DB00564	50003659	Q99571	5025	IC50	100001	1	ChEMBL	24411477
DB00566	60868	P51452	1845	IC50	3220	1	PubChem	
DB00566	60868	P54829	84867	IC50	24619.09828	2	PubChem	
DB00566	60868	Q9Y2R2	26191	IC50	4480	1	PubChem	
DB00567	50139896	P46059	6564	Ki	14198591.47944	2	ChEMBL	15974593,15567297
DB00567	50139896	Q16348	6565	Ki	75000	1	ChEMBL	21741846
DB00568	50017657	P03372	2099	IC50	50001	1	PubChem	
DB00568	50017657	Q92731	2100	IC50	50000	1	PubChem	
DB00568	50017657	Q9H3N8	59340	Ki	141.6	1	PDSP Ki	11179435
DB00570	50012278	O95342	8647	IC50	84329.11715	2	ChEMBL	12739759
DB00570	50012278	P08183	5243	Kd	3000	1	ChEMBL	10411602
DB00570	50012278	P08684	1576	IC50	26000	1	ChEMBL	12699389
DB00570	50012278	P33527	4363	IC50	30000	1	ChEMBL	8621644
DB00570	50012278	P51843	190	IC50	67542	1	PubChem	
DB00570	50012278	Q13285	2516	IC50	67542	1	PubChem	
DB00570	50130852	Q13285	2516	IC50	986	1	PubChem	
DB00571	25761	O15245	6580	IC50	63200	1	ChEMBL	18788725
DB00571	25761	P02768	213	Kd	506990.63514	6	ChEMBL	18348514
DB00571	25761	P08183	5243	Ki	48000	1	ChEMBL	12477351
DB00571	25761	P08588	153	Kd	11.04907	4	BindingDB,ChEMBL	15655528,21870877
DB00571	25761	P08908	3350	Ki	122.31108	2	PDSP Ki	2078271,9686407
DB00571	25761	P10635	1565	IC50	1900	1	ChEMBL	15993593
DB00571	25761	P13945	155	Kd	159.47951	3	BindingDB,ChEMBL	15655528,21870877
DB00571	25761	P28222	3351	Ki	1799.62404	7	PDSP Ki,ChEMBL	1315531,7984267,9435911
DB00571	25761	P35367	3269	Ki	10001	1	PDSP Ki	6146381
DB00571	25761	Q14973	6554	IC50	5500	1	ChEMBL	10565843
DB00571	36108	P08183	5243	IC50	583000	1	ChEMBL	12477351
DB00571	36108	P10635	1565	IC50	1900	1	ChEMBL	12502361
DB00571	50246936	P08183	5243	Ki	170000	1	ChEMBL	12477351
DB00571	50246936	P10635	1565	IC50	1400	1	ChEMBL	12502361
DB00571	50246936	P28222	3351	Ki	4100	1	ChEMBL	9435911
DB00571	50246936	P28335	3358	Ki	1400	1	ChEMBL	3543362
DB00571	50246936	Q14973	6554	IC50	6100	1	ChEMBL	10565843
DB00572	86231	P08172	1129	Ki	1.11954	14	PDSP Ki	1346637,2704370,2746503,2904784,6149136,7855217,9454790,10227113,10708730,11303071,12235229,14642972
DB00572	86231	P35367	3269	Ki	1600	1	PDSP Ki	6146381
DB00572	50403547	O15245	6580	IC50	12200	1	ChEMBL	18788725
DB00572	50403547	P08172	1129	Kd	1.64317	2	ChEMBL	2738887,2909747
DB00573	54705	P35354	5743	Ki	8387.76566	3	PDSP Ki	9626023,10377455
DB00573	54705	Q04760	2739	Ki	388584.83384	3	ChEMBL	21237663,21689932
DB00574	84738	P28223	3356	Ki	3801.89	1	PDSP Ki	15322733
DB00574	84738	P28335	3358	Ki	1412.54	1	PDSP Ki	15322733
DB00574	84738	P41595	3357	Ki	3210.14792	6	PDSP Ki	11104741,12761331,15322733
DB00574	85596	P28335	3358	Ki	2080	1	PDSP Ki	10617681
DB00574	85596	P41595	3357	Ki	3920	1	PDSP Ki	10617681
DB00574	85597	P28223	3356	Ki	1430	1	PDSP Ki	10617681
DB00574	85597	P28335	3358	Ki	1620	1	PDSP Ki	10617681
DB00574	85597	P41595	3357	Ki	680	1	PDSP Ki	10617681
DB00575	14062	P23975	6530	IC50	20001	1	ChEMBL	8558529
DB00575	50016897	O15245	6580	IC50	22600	1	ChEMBL	18788725
DB00575	50016897	O75751	6581	IC50	79300	1	ChEMBL	11191835
DB00575	50016897	P08908	3350	Ki	3235.94	1	ChEMBL	
DB00575	50016897	P08913	150	Ki	27.94584	8	PDSP Ki,ChEMBL	9605427,11082457,8784451,10715142,8632424,22750139
DB00575	50016897	P23975	6530	Ki	1000	1	PDSP Ki	11082457
DB00575	50016897	P25100	146	Ki	125.8925	1	PDSP Ki	11082457
DB00575	50016897	P35368	147	Ki	316.2278	1	PDSP Ki	11082457
DB00575	50016897	Q96FL8	55244	IC50	33300	1	ChEMBL	23241029
DB00575	50016897	Q9Y2I1	11188	Ki	22.12465	2	ChEMBL	8632424,18621536
DB00575	50020341	P08913	150	Ki	21	1	ChEMBL	24908653
DB00576	50295558	P08684	1576	IC50	835600	1	ChEMBL	19128860
DB00577	50162073	P46059	6564	Ki	4080000	1	ChEMBL	9753615
DB00578	37634	P21462	2357	Ki	43701	1	PubChem	
DB00578	37634	P25090	2358	Ki	40301	1	BindingDB	
DB00579	50005536	P23975	6530	Ki	4.11827	4	PDSP Ki,ChEMBL	9400006,12213054,12213053
DB00579	50005536	P31645	6532	Ki	50	2	ChEMBL	12213054,12213053
DB00579	50005536	Q01959	6531	Ki	26.88355	10	PDSP Ki,ChEMBL	8302271,16675639,12213054,20462211,21916421,12213053,19722525
DB00579	50005536	Q99720	10280	IC50	234	1	ChEMBL	7990111
DB00580	13063	O43570	771	Ki	13	3	ChEMBL	21852133,16290146,23067387
DB00580	13063	P00403	4513	IC50	1100	1	ChEMBL	18353655
DB00580	13063	P00915	759	Ki	83156.03241	16	ChEMBL	22883029,24792813,21208801,21251841,21757360,21852133,22285172,15203157,15546717,15686931,16290146,19124253,19520577,23067387,23181552,23391336
DB00580	13063	P00918	760	Ki	92.64069	18	ChEMBL	22883029,24792813,21208801,21251841,21757360,21852133,22285172,15203157,15546717,15686931,16290146,19124253,19520577,19846301,22424239,23067387,23181552,23391336
DB00580	13063	P07451	761	Ki	247919.34172	2	ChEMBL	17826101,23067387
DB00580	13063	P22748	762	Ki	1340	2	ChEMBL	15686931,23067387
DB00580	13063	P23280	765	Ki	572	2	BindingDB,ChEMBL	19193158,23067387
DB00580	13063	P35218	763	Ki	912	1	ChEMBL	23067387
DB00580	13063	P35354	5743	Ki	870	1	PDSP Ki	11160644
DB00580	13063	P43166	766	Ki	3900	1	ChEMBL	23067387
DB00580	13063	Q16790	768	Ki	107.48894	5	ChEMBL	21852133,15203157,15546717,16290146,23067387
DB00580	13063	Q9ULX7	23632	Ki	107	1	ChEMBL	23067387
DB00580	13063	Q9Y2D0	11238	Ki	88	1	ChEMBL	23067387
DB00582	50333117	P08684	1576	IC50	13000	1	US Patent	
DB00582	50333117	P11712	1559	Ki	2800	1	ChEMBL	19029318
DB00582	50333117	P20813	1555	Ki	368.78178	2	ChEMBL	19029318
DB00582	50333117	P33261	1557	Ki	5100	1	ChEMBL	19029318
DB00582	50333117	Q12809	3757	IC50	40001	1	ChEMBL	24564525
DB00583	50037268	Q86VW1	85413	Ki	30000	1	ChEMBL	12089149
DB00584	50017129	P12821	1636	IC50	97.68576	7	ChEMBL	2999394,2993618,3020249,2544729,1995872,10669559,12477342
DB00584	50017129	P46059	6564	IC50	8215838.36258	2	ChEMBL	9706043,10052994
DB00584	50017129	Q96FL8	55244	IC50	500001	1	ChEMBL	23241029
DB00586	13066	O60656	54600	Ki	11000	1	ChEMBL	15781124
DB00586	13066	P00915	759	IC50	100001	1	BindingDB	14736236
DB00586	13066	P00918	760	IC50	100001	1	BindingDB	14736236
DB00586	13066	P02768	213	Kd	2455	1	ChEMBL	18348514
DB00586	13066	P08684	1576	Ki	1640000	1	ChEMBL	16248836
DB00586	13066	P10145	3576	IC50	8	1	ChEMBL	19560921
DB00586	13066	P19224	54578	Ki	23000	1	ChEMBL	15781124
DB00586	13066	P22309	54658	Ki	52000	1	ChEMBL	15781124
DB00586	13066	P23219	5742	IC50	21.2132	2	ChEMBL	10406640,22236250
DB00586	13066	P25024	3577	IC50	12	1	ChEMBL	19560921
DB00586	13066	P35354	5743	IC50	61.79898	10	ChEMBL	24780593,16250658,16252917,17341061,19097798,20974503,10406640,17434872,22236250
DB00586	13066	Q16790	768	IC50	100001	1	BindingDB	14736236
DB00586	13066	Q4U2R8	9356	IC50	4000	1	ChEMBL	10991954
DB00586	13066	Q96FL8	55244	IC50	500001	1	ChEMBL	23241029
DB00586	13066	Q9HAW7	54577	Ki	19000	1	ChEMBL	15781124
DB00586	13066	Q9HAW8	54575	Ki	28000	1	ChEMBL	15781124
DB00586	50174201	P27169	5444	Ki	805000	1	BindingDB	19548782
DB00586	50174201	P35354	5743	Ki	28.55951	5	PDSP Ki	9626023,10377455,10411562,11160644
DB00586	50174201	P42330	8644	IC50	2600	1	ChEMBL	16183274
DB00588	50354849	P04150	2908	IC50	0.19365	2	ChEMBL	21944381,10633034
DB00589	22867	P08588	153	Ki	67.61	1	PDSP Ki	12388666
DB00589	22867	P08908	3350	Ki	1.03241	5	PDSP Ki	7984267,8461029,12388666
DB00589	22867	P08913	150	Ki	0.05	1	PDSP Ki	12388666
DB00589	22867	P25100	146	Ki	2.95	1	PDSP Ki	12388666
DB00589	22867	P28221	3352	Ki	0.98	1	PDSP Ki	12388666
DB00589	22867	P28222	3351	Ki	18.62	1	PDSP Ki	12388666
DB00589	22867	P28223	3356	Ki	1.96189	4	PDSP Ki	9225287,10611640,12388666
DB00589	22867	P28335	3358	Ki	6.30866	3	PDSP Ki	9225287,11882920,12388666
DB00589	22867	P35368	147	Ki	16.6	1	PDSP Ki	12388666
DB00589	22867	P41595	3357	Ki	1.24914	3	PDSP Ki	9225287,11882920,12388666
DB00589	22867	Q9H3N8	59340	Ki	5012	1	BindingDB	15947036
DB00589	85531	P28223	3356	Ki	1096.48	1	PDSP Ki	10498829
DB00589	50056445	P08908	3350	Ki	0.4	1	ChEMBL	9057850
DB00589	50056445	P14416	1813	Ki	0.64151	3	ChEMBL	9057850,24878269,9784114
DB00589	50056445	P28223	3356	Ki	6918.31	1	PDSP Ki	10498829
DB00589	50056445	P35462	1814	Ki	1.7	1	ChEMBL	9057850
DB00590	86731	P08913	150	Ki	729	1	ChEMBL	7658428
DB00590	86731	P25100	146	Ki	0.98772	2	ChEMBL	7658428,19719240
DB00590	86731	P35368	147	Ki	0.77564	2	ChEMBL	7658428,19719240
DB00590	86731	Q12809	3757	IC50	588.84	1	ChEMBL	21185626
DB00593	50240424	P35367	3269	Ki	10001	1	PDSP Ki	6146381
DB00593	50240424	Q9P0X4	8911	IC50	5000001	1	ChEMBL	18817368
DB00594	16173	O15245	6580	IC50	57000	1	ChEMBL	18788725
DB00594	16173	P00747	5340	IC50	250001	1	ChEMBL	22366654
DB00594	16173	P00749	5328	Ki	2511.89	1	ChEMBL	19385614
DB00594	16173	P00750	5327	Ki	1000001	1	BindingDB	10926521
DB00594	16173	P19634	6548	IC50	60000	1	ChEMBL	17493937
DB00594	16173	P29274	135	Ki	7700.24174	3	ChEMBL	9258366
DB00594	16173	P37088	6337	IC50	776	1	ChEMBL	16821771
DB00594	16173	P53350	5347	IC50	6629	1	PubChem	
DB00594	16173	Q15139	5587	IC50	6884.80139	1	PubChem	
DB00594	16173	Q9UHC3	9311	IC50	4400	1	ChEMBL	19339181
DB00598	25758	P08588	153	Kd	23.5	1	BindingDB	15655528
DB00598	25758	P13945	155	Kd	661	1	BindingDB	15655528
DB00598	25758	Q9Y251	10855	Kd	1e+06	1	ChEMBL	23415087
DB00601	50116067	P05177	1544	IC50	20001	2	ChEMBL	23584544
DB00601	50116067	P10635	1565	IC50	20001	2	ChEMBL	23584544
DB00601	50116067	P11712	1559	IC50	20001	2	ChEMBL	23584544
DB00601	50116067	P21397	4128	Ki	38775.39092	3	ChEMBL	17988109,17095223,18338841
DB00601	50116067	P27338	4129	IC50	17000	1	ChEMBL	19321235
DB00602	50409816	P08183	5243	IC50	125.9921	3	ChEMBL	12699389
DB00602	50409816	P33527	4363	Ki	500	1	ChEMBL	16384552
DB00602	50436203	Q96RI1	9971	IC50	260	1	ChEMBL	23688559
DB00603	86680	P03372	2099	Ki	10001	1	PDSP Ki	15743919
DB00603	50062404	P00734	2147	Ki	10001	1	PDSP Ki	9203642
DB00603	50067678	P04150	2908	Ki	13.07963	5	ChEMBL	9784110,9464360,12954062,9873735,10212133
DB00603	50067678	P04278	6462	Kd	631	1	ChEMBL	18330978
DB00603	50067678	P06401	5241	Ki	0.41618	7	ChEMBL	9464361,9784110,12954062,18553958,9873735,9464360,10212133
DB00603	50067678	P08235	4306	IC50	1197	3	ChEMBL	9784110,12954062,9464360
DB00603	50067678	P10275	367	Ki	2.9	5	ChEMBL	9464360,9784110,12954062,9873735,10212133
DB00603	50067678	P42330	8644	IC50	300	1	ChEMBL	23353746
DB00603	50067678	P52895	1646	IC50	4100	1	ChEMBL	23353746
DB00603	50067678	Q04828	1645	IC50	1800	1	ChEMBL	23353746
DB00604	50005836	P08588	153	IC50	10001	1	ChEMBL	16451077
DB00604	50005836	P14416	1813	IC50	227	1	ChEMBL	16451077
DB00604	50005836	P28223	3356	Ki	10.2	1	PDSP Ki	8632342
DB00604	50005836	P28335	3358	Ki	508	1	PDSP Ki	8632342
DB00604	50005836	P41595	3357	Ki	62.3	1	PDSP Ki	8632342
DB00604	50005836	P61088	7334	IC50	20001	1	PubChem	
DB00604	50005836	Q12809	3757	IC50	15.91354	11	ChEMBL	12729675,12873512,12190308,12747773,19260734,19534531,15911273,18448342,19110341,21185626,15745831
DB00604	50005836	Q13639	3360	Ki	20.36418	2	ChEMBL	12747773,12593651
DB00604	50388686	P46098	3359	Ki	1995	2	ChEMBL	23756062
DB00604	50388686	Q12809	3757	IC50	80	1	ChEMBL	24564525
DB00604	50388686	Q13639	3360	Ki	100	2	ChEMBL	22683222,22959244
DB00604	50388686	Q9Y251	10855	Kd	1000001	1	ChEMBL	23415087
DB00605	54707	P35354	5743	Ki	10001	3	PDSP Ki	9626023,10377455
DB00605	50012899	P19793	6256	IC50	82900	1	ChEMBL	23434637
DB00605	50012899	Q04760	2739	Ki	104058.15682	2	ChEMBL	21237663
